date,geo,sessions,leads,bookings,revenue,is_promo_day,is_treatment_geo
2024-04-24,UK,2405,69,10,18478.71154300879,0,1
2024-04-25,UK,2588,119,25,44782.88149111673,0,1
2024-04-26,UK,2394,96,18,30187.243603512845,0,1
2024-04-27,UK,2732,91,18,39811.45983178359,0,1
2024-04-28,UK,2689,95,16,32583.668554605738,0,1
2024-04-29,UK,2755,91,17,29231.66230358996,0,1
2024-04-30,UK,2324,86,18,28558.17782303132,0,1
2024-05-01,UK,2526,88,12,17884.17755851189,0,1
2024-05-02,UK,3032,99,25,53615.323187871785,0,1
2024-05-03,UK,3098,96,18,37595.07612585649,0,1
2024-05-04,UK,2321,90,17,36130.652617505504,1,1
2024-05-05,UK,2435,89,13,24042.158031274255,0,1
2024-05-06,UK,3143,109,21,43445.48641733895,0,1
2024-05-07,UK,2598,92,12,25518.823938909743,0,1
2024-05-08,UK,3003,94,11,20527.46304599556,0,1
2024-05-09,UK,2674,102,12,21653.861272013233,0,1
2024-05-10,UK,3268,123,21,35221.18525226959,0,1
2024-05-11,UK,2399,83,15,29799.895499891238,0,1
2024-05-12,UK,2776,94,11,22228.336172474817,0,1
2024-05-13,UK,3224,119,16,28824.73695254542,0,1
2024-05-14,UK,3229,101,12,21949.874949241846,0,1
2024-05-15,UK,2971,131,24,44325.85866766913,1,1
2024-05-16,UK,2944,93,11,22954.895882465167,0,1
2024-05-17,UK,3042,94,15,24165.507096857684,0,1
2024-05-18,UK,2671,93,9,14991.868803237345,0,1
2024-05-19,UK,2934,107,15,25073.296015839835,0,1
2024-05-20,UK,3015,115,15,28089.82900099276,0,1
2024-05-21,UK,3018,111,21,41624.33058822872,0,1
2024-05-22,UK,3564,136,21,35295.07834236134,0,1
2024-05-23,UK,2940,98,16,34134.932993448245,0,1
2024-05-24,UK,2722,84,15,34239.97974401068,0,1
2024-05-25,UK,2989,112,19,38286.69277472083,0,1
2024-05-26,UK,3111,91,20,43932.93122698143,0,1
2024-05-27,UK,3119,95,15,25832.236719167526,0,1
2024-05-28,UK,3215,110,13,22479.036201061073,0,1
2024-05-29,UK,2988,119,21,43038.0228005256,1,1
2024-05-30,UK,3077,89,11,21121.876718156924,0,1
2024-05-31,UK,3188,95,9,15615.778638936503,0,1
2024-06-01,UK,3088,104,15,34416.15839332007,0,1
2024-06-02,UK,3558,113,14,28095.624186003653,0,1
2024-06-03,UK,3358,124,21,44288.321115271414,0,1
2024-06-04,UK,3210,103,16,28641.482483917152,0,1
2024-06-05,UK,3871,142,22,52302.946623541626,0,1
2024-06-06,UK,3682,120,17,32465.24431088625,0,1
2024-06-07,UK,3032,107,18,39629.617881122555,0,1
2024-06-08,UK,2452,86,19,34559.080576425935,0,1
2024-06-09,UK,2896,108,15,29895.65999993952,0,1
2024-06-10,UK,3600,114,21,43910.110865135066,0,1
2024-06-11,UK,3840,134,15,37316.61948581475,0,1
2024-06-12,UK,3048,96,13,24176.4921899908,1,1
2024-06-13,UK,3901,158,25,50281.719517577614,0,1
2024-06-14,UK,3832,139,17,35871.893503845786,0,1
2024-06-15,UK,4042,138,24,39855.12071682776,0,1
2024-06-16,UK,3771,145,19,28839.77101110927,0,1
2024-06-17,UK,4026,139,23,40265.27255362981,0,1
2024-06-18,UK,3823,132,23,51024.64203320263,0,1
2024-06-19,UK,3904,130,21,51034.39571146965,0,1
2024-06-20,UK,3659,117,18,31908.607236923457,0,1
2024-06-21,UK,4051,119,13,22274.802971061974,0,1
2024-06-22,UK,3188,109,16,38187.97574013562,0,1
2024-06-23,UK,3502,102,8,14858.892405854558,0,1
2024-06-24,UK,3844,158,36,68521.97744342903,1,1
2024-06-25,UK,4339,155,26,61724.545303336,0,1
2024-06-26,UK,3681,90,12,27966.133469997105,0,1
2024-06-27,UK,4314,133,24,53629.28174948988,0,1
2024-06-28,UK,3786,130,24,39089.58379071949,0,1
2024-06-29,UK,4159,161,31,53376.542567683246,0,1
2024-06-30,UK,3390,130,18,41282.8058816272,0,1
2024-07-01,UK,4049,148,16,33366.67478510307,0,1
2024-07-02,UK,3860,118,32,58582.287798044475,0,1
2024-07-03,UK,3545,123,24,46336.38380482901,0,1
2024-07-04,UK,3986,129,18,41433.92320522411,0,1
2024-07-05,UK,4552,146,25,60568.86860454067,0,1
2024-07-06,UK,3514,124,21,42375.57765848206,0,1
2024-07-07,UK,3269,117,20,37234.48757039963,0,1
2024-07-08,UK,4045,128,13,25456.780007484485,0,1
2024-07-09,UK,3400,125,20,47614.733147053055,0,1
2024-07-10,UK,4813,178,34,80847.77208639288,0,1
2024-07-11,UK,4868,176,27,56129.59840105768,0,1
2024-07-12,UK,4562,170,34,64874.88605941071,0,1
2024-07-13,UK,4006,138,18,41723.129370623945,0,1
2024-07-14,UK,4615,145,17,42090.50172169147,0,1
2024-07-15,UK,4580,174,20,34269.64227744909,0,1
2024-07-16,UK,3926,147,29,57594.95518413768,0,1
2024-07-17,UK,4893,190,27,63412.09034590199,0,1
2024-07-18,UK,3921,122,20,41294.77849226896,0,1
2024-07-19,UK,4148,132,21,40573.05972541219,0,1
2024-07-20,UK,3447,107,21,44035.43520688169,0,1
2024-07-21,UK,4076,142,23,49365.60108087273,0,1
2024-07-22,UK,3995,134,28,50263.1594465589,0,1
2024-07-23,UK,4065,180,29,60308.941114230474,1,1
2024-07-24,UK,4280,159,28,60253.56129745235,0,1
2024-07-25,UK,4161,137,23,44694.25420182251,0,1
2024-07-26,UK,4359,144,23,43214.21836004489,0,1
2024-07-27,UK,4810,146,27,52271.56661064904,0,1
2024-07-28,UK,3704,138,25,45991.796866044526,0,1
2024-07-29,UK,4597,146,37,84775.76164667807,0,1
2024-07-30,UK,4453,145,22,40484.908425337424,0,1
2024-07-31,UK,4627,161,19,40283.40936783851,0,1
2024-08-01,UK,4500,157,25,49583.82681186914,0,1
2024-08-02,UK,4135,138,28,53411.041044259095,0,1
2024-08-03,UK,4525,152,30,73490.71165707627,0,1
2024-08-04,UK,4436,167,28,57325.45318279473,0,1
2024-08-05,UK,3979,155,36,69147.48122563158,0,1
2024-08-06,UK,3895,144,24,45608.35228849318,0,1
2024-08-07,UK,4592,180,28,60796.260134181095,0,1
2024-08-08,UK,4970,166,28,64508.67086088408,0,1
2024-08-09,UK,5014,205,34,82682.50034491844,0,1
2024-08-10,UK,4980,186,38,77817.0108432642,0,1
2024-08-11,UK,4458,151,32,65106.20876860241,0,1
2024-08-12,UK,4280,177,34,72268.54811489808,0,1
2024-08-13,UK,4537,171,29,61951.38437466539,0,1
2024-08-14,UK,4095,157,29,55385.40924142629,1,1
2024-08-15,UK,4383,147,20,49975.83062555433,0,1
2024-08-16,UK,4590,174,19,39967.09483682928,0,1
2024-08-17,UK,4373,133,23,51481.85123230681,0,1
2024-08-18,UK,4408,147,21,46414.91781639573,0,1
2024-08-19,UK,3893,142,11,24266.839436965503,0,1
2024-08-20,UK,4109,147,22,41011.63938689696,0,1
2024-08-21,UK,5089,150,26,54662.44008457476,0,1
2024-08-22,UK,4382,172,27,74731.32961624066,0,1
2024-08-23,UK,4376,139,24,61153.903106261365,0,1
2024-08-24,UK,4599,130,29,62271.516137779574,0,1
2024-08-25,UK,4034,118,17,34295.90596530774,0,1
2024-08-26,UK,5055,218,44,71118.15250373175,1,1
2024-08-27,UK,4118,142,18,35780.71764932365,0,1
2024-08-28,UK,4768,176,25,52279.03190129446,0,1
2024-08-29,UK,4472,157,28,56920.145403072784,0,1
2024-08-30,UK,4810,170,25,51267.16151409851,0,1
2024-08-31,UK,4382,166,26,59206.96167788638,0,1
2024-09-01,UK,4464,150,13,24373.400945458186,0,1
2024-09-02,UK,5166,192,23,50255.17676907593,0,1
2024-09-03,UK,4401,160,19,39662.448787945556,0,1
2024-09-04,UK,4488,138,19,36162.96974076484,0,1
2024-09-05,UK,4711,180,38,98318.11213311683,0,1
2024-09-06,UK,5534,210,36,83364.47844172463,0,1
2024-09-07,UK,4601,152,26,50094.516135781894,0,1
2024-09-08,UK,5100,161,37,83376.62018267051,0,1
2024-09-09,UK,4523,171,34,60957.80636689008,0,1
2024-09-10,UK,5345,188,28,54778.66939815984,0,1
2024-09-11,UK,5042,164,34,84480.41595374738,0,1
2024-09-12,UK,5169,195,29,64100.06568944968,0,1
2024-09-13,UK,4158,155,20,43787.158025905395,0,1
2024-09-14,UK,3981,138,25,59647.567949886114,0,1
2024-09-15,UK,5039,185,20,45617.14644850075,0,1
2024-09-16,UK,5137,196,35,71855.44543788226,0,1
2024-09-17,UK,6066,220,33,78267.07438159744,0,1
2024-09-18,UK,4185,139,34,58846.53590780488,0,1
2024-09-19,UK,5146,173,31,60649.62409948357,0,1
2024-09-20,UK,4342,156,28,58659.49954688155,0,1
2024-09-21,UK,4338,165,32,72426.94065794462,0,1
2024-09-22,UK,4310,168,29,59105.653614844,0,1
2024-09-23,UK,4805,147,18,30790.640259797394,0,1
2024-09-24,UK,4456,131,26,43726.79036676757,0,1
2024-09-25,UK,4870,175,28,58832.28209362007,0,1
2024-09-26,UK,5324,204,32,64000.80616337082,1,1
2024-09-27,UK,5378,166,35,66450.62448044682,0,1
2024-09-28,UK,4998,193,21,39069.96020028394,0,1
2024-09-29,UK,4732,173,30,64530.0020544146,0,1
2024-09-30,UK,4548,148,23,56906.02680318406,0,1
2024-10-01,UK,4486,164,27,58048.10009414566,0,1
2024-10-02,UK,5105,182,24,59442.797413147404,0,1
2024-10-03,UK,4393,157,22,44475.95073971764,0,1
2024-10-04,UK,4841,164,26,57961.09721852136,0,1
2024-10-05,UK,4168,136,20,49704.58629991379,0,1
2024-10-06,UK,4481,152,20,41452.40657702107,0,1
2024-10-07,UK,4128,158,23,48715.07746748438,1,1
2024-10-08,UK,4534,147,19,38339.414557056436,0,1
2024-10-09,UK,4492,177,24,54364.57978612147,0,1
2024-10-10,UK,4475,184,27,63448.557757788236,0,1
2024-10-11,UK,4707,172,28,61560.52495786404,0,1
2024-10-12,UK,3614,115,11,22545.802311714684,0,1
2024-10-13,UK,3726,151,33,58045.817068155826,1,1
2024-10-14,UK,4927,158,27,56497.923106521615,0,1
2024-10-15,UK,4746,152,25,51392.29084246134,0,1
2024-10-16,UK,4427,141,28,60559.160261327364,0,1
2024-10-17,UK,5288,194,35,74581.42922844425,0,1
2024-10-18,UK,4408,138,26,65938.8360999383,0,1
2024-10-19,UK,4298,150,28,54053.438464575214,0,1
2024-10-20,UK,4079,136,20,34723.4956143814,0,1
2024-10-21,UK,5437,192,31,56653.811031244855,0,1
2024-10-22,UK,4729,156,28,54357.853049868245,0,1
2024-10-23,UK,4792,168,29,69122.60764792048,0,1
2024-10-24,UK,4961,182,26,46547.87630758761,0,1
2024-10-25,UK,3851,127,17,30904.537355544508,0,1
2024-10-26,UK,4233,144,16,35123.794187524094,0,1
2024-10-27,UK,4551,163,24,55470.47854420772,0,1
2024-10-28,UK,4426,134,30,51956.77671139096,0,1
2024-10-29,UK,5672,187,22,37067.723439111236,0,1
2024-10-30,UK,4386,148,23,43583.23094446063,0,1
2024-10-31,UK,5120,188,31,69799.73882772322,0,1
2024-11-01,UK,4943,167,38,80375.98662055489,0,1
2024-11-02,UK,4481,149,35,66450.80144885078,0,1
2024-11-03,UK,4416,178,22,49900.948914902896,0,1
2024-11-04,UK,4226,159,26,54730.53872899621,0,1
2024-11-05,UK,3669,137,23,47045.84428091746,0,1
2024-11-06,UK,4704,154,28,47757.825772360346,0,1
2024-11-07,UK,4774,182,35,66000.16827497938,0,1
2024-11-08,UK,4744,153,32,83633.30866255827,0,1
2024-11-09,UK,4361,159,31,61473.34146912783,0,1
2024-11-10,UK,4620,155,25,45976.2391470572,0,1
2024-11-11,UK,3912,140,26,51181.64102345459,0,1
2024-11-12,UK,5074,172,32,66837.96853403997,0,1
2024-11-13,UK,4034,136,17,38882.870133346034,0,1
2024-11-14,UK,4435,166,22,48716.22547897932,0,1
2024-11-15,UK,4695,167,34,64374.57131781258,0,1
2024-11-16,UK,4034,142,28,66917.9613850195,0,1
2024-11-17,UK,4429,176,20,45209.6481393457,0,1
2024-11-18,UK,4041,161,23,44659.10681377372,0,1
2024-11-19,UK,4348,159,28,56429.517277691164,0,1
2024-11-20,UK,4291,156,25,54946.03039441046,0,1
2024-11-21,UK,4154,125,19,44170.60015253828,0,1
2024-11-22,UK,5395,169,36,61266.76031007957,0,1
2024-11-23,UK,3839,131,26,53509.46227681222,0,1
2024-11-24,UK,3217,97,7,14223.330250827745,0,1
2024-11-25,UK,3801,136,23,43780.2136238362,0,1
2024-11-26,UK,4292,139,30,57041.480469761766,0,1
2024-11-27,UK,4154,130,24,55469.3558777005,0,1
2024-11-28,UK,4816,149,25,54267.47118094906,0,1
2024-11-29,UK,4704,169,33,86477.9456120132,0,1
2024-11-30,UK,4009,121,26,49405.682177234725,0,1
2024-12-01,UK,3392,127,30,62042.10757102728,0,1
2024-12-02,UK,3602,136,26,54887.67499915396,0,1
2024-12-03,UK,4204,156,28,63413.55060423868,0,1
2024-12-04,UK,3677,122,15,35907.8312563458,0,1
2024-12-05,UK,4184,148,25,51417.86051210088,0,1
2024-12-06,UK,4911,170,20,35667.239275614316,0,1
2024-12-07,UK,4282,134,25,46685.981711852524,0,1
2024-12-08,UK,4034,159,15,31032.647889837415,0,1
2024-12-09,UK,3693,112,17,39558.04182842361,0,1
2024-12-10,UK,4298,137,28,47864.73356369633,0,1
2024-12-11,UK,4192,154,28,49471.99727777803,0,1
2024-12-12,UK,4445,177,39,86817.32567442616,0,1
2024-12-13,UK,4576,159,21,36538.44512754805,0,1
2024-12-14,UK,4515,148,23,40819.26495359856,0,1
2024-12-15,UK,4050,145,29,67478.38807261785,0,1
2024-12-16,UK,4284,139,22,43464.427012729335,0,1
2024-12-17,UK,3973,127,20,39120.37773702339,0,1
2024-12-18,UK,4759,162,32,76372.27201384152,0,1
2024-12-19,UK,3911,147,11,19587.894815529733,0,1
2024-12-20,UK,4089,140,22,38193.53445038267,0,1
2024-12-21,UK,4565,155,21,51516.484597581846,0,1
2024-12-22,UK,3710,132,24,49716.93075493242,0,1
2024-12-23,UK,3453,136,27,58907.40954226013,0,1
2024-12-24,UK,3877,141,25,48339.33349334464,0,1
2024-12-25,UK,4700,159,20,39553.243602821654,0,1
2024-12-26,UK,3265,126,24,44088.65772385558,0,1
2024-12-27,UK,4029,137,24,49730.719795078025,0,1
2024-12-28,UK,3605,121,11,24185.78751582863,0,1
2024-12-29,UK,3633,115,26,52845.011514645,0,1
2024-12-30,UK,3609,126,26,58483.72725957128,0,1
2024-12-31,UK,4198,153,32,68451.70362687368,0,1
2024-01-01,DE,2512,75,15,35610.55672330705,0,1
2024-01-02,DE,2819,91,7,16293.614784586265,0,1
2024-01-03,DE,2775,81,11,25596.57428812252,0,1
2024-01-04,DE,3144,107,14,31025.716549123757,0,1
2024-01-05,DE,2981,111,18,51167.77947408691,0,1
2024-01-06,DE,2787,91,9,27203.620453799358,0,1
2024-01-07,DE,2941,92,17,45333.6048726231,0,1
2024-01-08,DE,2239,66,4,11137.977231801877,0,1
2024-01-09,DE,2605,102,25,65390.59063264945,0,1
2024-01-10,DE,2665,95,13,35103.036789855345,0,1
2024-01-11,DE,2892,100,10,19539.42361277127,0,1
2024-01-12,DE,2910,90,15,39193.92346153521,0,1
2024-01-13,DE,2662,79,12,28656.35371696327,0,1
2024-01-14,DE,2254,75,14,34973.91867032884,0,1
2024-01-15,DE,2719,81,10,25761.497694523478,0,1
2024-01-16,DE,2711,75,15,34474.877438165866,0,1
2024-01-17,DE,2345,65,11,24185.002471013984,0,1
2024-01-18,DE,2650,94,13,29701.97175770722,0,1
2024-01-19,DE,2767,102,12,25172.75181126265,0,1
2024-01-20,DE,3040,92,11,23874.571945271997,0,1
2024-01-21,DE,2232,74,12,26448.56303062109,0,1
2024-01-22,DE,2737,94,14,29317.92750531522,0,1
2024-01-23,DE,2328,79,10,26477.921319849018,0,1
2024-01-24,DE,2318,70,12,26737.128216166526,0,1
2024-01-25,DE,2343,81,18,35692.554402118796,0,1
2024-01-26,DE,2745,72,7,16524.908665283503,0,1
2024-01-27,DE,2531,83,8,17321.258077884646,0,1
2024-01-28,DE,2339,89,12,35341.57869547007,1,1
2024-01-29,DE,2568,83,18,45167.71169054417,0,1
2024-01-30,DE,2526,72,14,28952.949907344628,0,1
2024-01-31,DE,2583,88,11,29027.301922769973,0,1
2024-02-01,DE,2491,66,8,19901.134498422598,0,1
2024-02-02,DE,2264,91,23,54984.664023817204,0,1
2024-02-03,DE,2875,87,11,32658.758662608194,0,1
2024-02-04,DE,2699,88,20,43685.62561389771,0,1
2024-02-05,DE,2796,90,10,27778.259758741966,0,1
2024-02-06,DE,2318,82,13,30337.230465372013,0,1
2024-02-07,DE,2321,98,17,41542.370212138325,0,1
2024-02-08,DE,2398,82,6,13418.505601585151,0,1
2024-02-09,DE,2721,110,20,45034.36952474271,0,1
2024-02-10,DE,2365,90,14,32457.80089585542,0,1
2024-02-11,DE,2166,69,11,21374.849215090428,0,1
2024-02-12,DE,2412,94,14,35597.94142554097,0,1
2024-02-13,DE,2218,70,8,19768.716732897887,0,1
2024-02-14,DE,2118,66,9,18313.334812491234,0,1
2024-02-15,DE,2473,65,9,23708.299646001884,0,1
2024-02-16,DE,2268,94,16,46346.14399813965,0,1
2024-02-17,DE,2309,55,8,17952.25553907449,0,1
2024-02-18,DE,1710,55,11,24314.516694351718,0,1
2024-02-19,DE,2082,63,12,33288.79313380861,0,1
2024-02-20,DE,2327,86,16,40733.76617287971,0,1
2024-02-21,DE,2042,82,14,33388.749191380884,1,1
2024-02-22,DE,2064,72,10,26714.846632136996,0,1
2024-02-23,DE,2352,83,13,32530.057438729764,0,1
2024-02-24,DE,2434,60,9,25852.8883224596,0,1
2024-02-25,DE,2010,63,15,36208.50857643342,0,1
2024-02-26,DE,2179,65,16,40711.79277534017,0,1
2024-02-27,DE,2245,69,11,30323.84470093122,0,1
2024-02-28,DE,2001,63,9,16204.64034110577,0,1
2024-02-29,DE,2653,91,17,47025.88392378338,0,1
2024-03-01,DE,2267,70,10,22712.87245607457,0,1
2024-03-02,DE,2200,75,10,25614.141614187763,0,1
2024-03-03,DE,2251,89,13,38276.60697277384,0,1
2024-03-04,DE,1890,68,9,20912.808954699984,0,1
2024-03-05,DE,2492,86,15,34223.28859708702,0,1
2024-03-06,DE,2570,76,9,21539.091799150585,0,1
2024-03-07,DE,2366,66,13,26301.000457582297,0,1
2024-03-08,DE,2395,95,8,25078.476564880875,0,1
2024-03-09,DE,2148,84,16,38318.1720191112,1,1
2024-03-10,DE,2345,77,5,14660.153254212026,0,1
2024-03-11,DE,2020,56,8,18494.82356619167,0,1
2024-03-12,DE,2251,65,12,28987.204000404545,0,1
2024-03-13,DE,2307,99,11,29634.23255960959,0,1
2024-03-14,DE,2313,63,22,46357.31787441886,0,1
2024-03-15,DE,2535,74,12,28505.742106189256,0,1
2024-03-16,DE,2753,82,9,24130.376891384898,0,1
2024-03-17,DE,2123,60,11,25782.88358683251,0,1
2024-03-18,DE,2296,76,8,18152.79623890642,0,1
2024-03-19,DE,2082,61,9,24739.45986159556,0,1
2024-03-20,DE,2551,83,11,31293.038600811757,0,1
2024-03-21,DE,2207,73,12,34797.008694395634,0,1
2024-03-22,DE,3124,100,16,35483.36883485533,0,1
2024-03-23,DE,1876,60,14,31409.254209333572,0,1
2024-03-24,DE,2669,92,13,29548.55903133795,0,1
2024-03-25,DE,2428,81,21,55067.262153821146,1,1
2024-03-26,DE,2026,76,19,39598.5351568152,0,1
2024-03-27,DE,2918,106,18,37776.294728005356,0,1
2024-03-28,DE,2131,76,16,35347.336800054894,0,1
2024-03-29,DE,2227,85,10,21511.35122801441,0,1
2024-03-30,DE,1963,72,13,34810.02088594663,0,1
2024-03-31,DE,2140,67,15,39852.79964290152,0,1
2024-04-01,DE,2208,68,16,36386.1635882619,0,1
2024-04-02,DE,2489,78,15,35322.00560041312,0,1
2024-04-03,DE,2986,91,9,15998.858355499424,0,1
2024-04-04,DE,2248,64,10,22830.963865072496,0,1
2024-04-05,DE,1767,70,11,30814.302035133973,0,1
2024-04-06,DE,2416,84,12,27240.50134442243,0,1
2024-04-07,DE,2085,73,19,40244.91538276759,0,1
2024-04-08,DE,2702,102,21,59845.511527845374,0,1
2024-04-09,DE,2318,77,12,25374.345885138617,0,1
2024-04-10,DE,2204,73,10,29112.74406080681,0,1
2024-04-11,DE,2175,74,12,41060.030724061566,0,1
2024-04-12,DE,2521,91,17,40617.680403269565,0,1
2024-04-13,DE,2244,76,12,33745.013201395865,0,1
2024-04-14,DE,2600,84,12,23804.749250184228,0,1
2024-04-15,DE,2250,77,9,17770.157005774523,0,1
2024-04-16,DE,2735,89,13,28668.80319075228,0,1
2024-04-17,DE,2115,70,16,42879.129283562725,0,1
2024-04-18,DE,2067,59,11,26732.206772649355,0,1
2024-04-19,DE,2631,80,20,47551.17841418162,0,1
2024-04-20,DE,2253,76,8,16671.173239114967,0,1
2024-04-21,DE,2239,83,7,16784.978734603454,0,1
2024-04-22,DE,2128,53,12,27065.629642251923,0,1
2024-04-23,DE,2184,74,13,28377.45663749744,0,1
2024-04-24,DE,2654,95,21,45411.08754212943,0,1
2024-04-25,DE,2520,108,17,42485.098771487974,0,1
2024-04-26,DE,2237,69,13,29143.307097024866,0,1
2024-04-27,DE,2624,85,15,36664.4865822674,0,1
2024-04-28,DE,2657,82,14,27720.124778145837,0,1
2024-04-29,DE,2395,91,14,36440.33765330355,0,1
2024-04-30,DE,2768,111,15,37866.02065557847,0,1
2024-05-01,DE,2319,86,16,38199.98124925351,0,1
2024-05-02,DE,2754,91,13,32565.395670336417,0,1
2024-05-03,DE,2604,93,11,30260.34829177257,0,1
2024-05-04,DE,2309,78,12,24824.509446548647,1,1
2024-05-05,DE,2991,103,17,42222.494437556525,0,1
2024-05-06,DE,2556,79,15,31631.03381887386,0,1
2024-05-07,DE,2436,72,17,42411.30489902029,0,1
2024-05-08,DE,2652,79,14,33538.05769788805,0,1
2024-05-09,DE,2461,82,13,32061.53578747491,0,1
2024-05-10,DE,2358,77,20,54831.419071792814,0,1
2024-05-11,DE,2469,81,12,32815.03594006935,0,1
2024-05-12,DE,2424,83,14,39577.92600103892,0,1
2024-05-13,DE,2383,72,17,40266.48836754116,0,1
2024-05-14,DE,3029,101,11,29761.68180134688,0,1
2024-05-15,DE,2537,104,18,47617.498980358396,1,1
2024-05-16,DE,2531,84,11,26218.87005678365,0,1
2024-05-17,DE,2433,80,15,37953.1263115345,0,1
2024-05-18,DE,2352,73,9,22125.22181944937,0,1
2024-05-19,DE,2890,107,15,44341.51349096361,0,1
2024-05-20,DE,2745,85,20,55178.95303601649,0,1
2024-05-21,DE,2967,92,14,33700.90912568805,0,1
2024-05-22,DE,3142,96,13,31069.436265806973,0,1
2024-05-23,DE,2785,92,17,47905.06356676915,0,1
2024-05-24,DE,3290,113,23,67935.4869220366,0,1
2024-05-25,DE,2604,86,8,20921.045618840348,0,1
2024-05-26,DE,2424,83,16,43652.33014137057,0,1
2024-05-27,DE,2879,102,15,44267.98794308449,0,1
2024-05-28,DE,2914,99,18,44542.179887814105,0,1
2024-05-29,DE,2986,120,22,56221.97891155711,1,1
2024-05-30,DE,3306,131,23,61766.80939139508,0,1
2024-05-31,DE,2977,110,15,36134.79567444026,0,1
2024-06-01,DE,2968,102,19,59159.477974352005,0,1
2024-06-02,DE,3214,106,18,43421.52552934277,0,1
2024-06-03,DE,2955,100,14,35901.94372558007,0,1
2024-06-04,DE,3131,108,13,41701.379903179964,0,1
2024-06-05,DE,2650,87,14,28574.298590279912,0,1
2024-06-06,DE,4495,158,31,81289.15754030056,0,1
2024-06-07,DE,2607,85,9,21270.412476374844,0,1
2024-06-08,DE,2827,104,11,28177.631740081215,0,1
2024-06-09,DE,2749,107,11,24411.570591298358,0,1
2024-06-10,DE,3686,125,20,49124.15522887959,0,1
2024-06-11,DE,2911,69,12,30946.559205018846,0,1
2024-06-12,DE,3310,131,40,105966.04302695865,1,1
2024-06-13,DE,3038,93,20,57403.773505067504,0,1
2024-06-14,DE,2856,83,11,21481.558148276934,0,1
2024-06-15,DE,3275,112,19,48363.94979250215,0,1
2024-06-16,DE,2808,92,13,32939.27363696076,0,1
2024-06-17,DE,3160,111,25,64270.467818205514,0,1
2024-06-18,DE,3411,117,28,72913.41525372738,0,1
2024-06-19,DE,3972,144,19,44668.81247316465,0,1
2024-06-20,DE,2935,102,19,41038.22076399706,0,1
2024-06-21,DE,3234,92,12,32069.815725441935,0,1
2024-06-22,DE,3169,95,11,25451.882351531658,0,1
2024-06-23,DE,3125,89,20,54790.2123901353,0,1
2024-06-24,DE,4143,162,36,84078.2076933841,1,1
2024-06-25,DE,3260,102,16,45497.00892624516,0,1
2024-06-26,DE,2641,116,11,28632.037248968918,0,1
2024-06-27,DE,3379,124,31,81465.35697514165,0,1
2024-06-28,DE,3358,107,15,38248.70600979905,0,1
2024-06-29,DE,3237,107,22,55096.2005796482,0,1
2024-06-30,DE,3008,102,15,38403.46680575044,0,1
2024-07-01,DE,2904,92,13,39488.585930305686,0,1
2024-07-02,DE,4256,133,22,48297.72964444035,0,1
2024-07-03,DE,3625,159,31,75782.98039713893,0,1
2024-07-04,DE,3494,105,15,45046.78312334994,0,1
2024-07-05,DE,4342,110,19,55525.69806032645,0,1
2024-07-06,DE,3139,116,16,49850.12955630732,0,1
2024-07-07,DE,3544,109,16,42176.159570070486,0,1
2024-07-08,DE,3019,110,16,36303.99831834503,0,1
2024-07-09,DE,3814,114,16,37275.33966202412,0,1
2024-07-10,DE,3234,113,18,46263.44365348702,0,1
2024-07-11,DE,3850,122,15,43828.82992700741,0,1
2024-07-12,DE,4399,133,26,67330.68633592429,0,1
2024-07-13,DE,3562,121,17,43667.57483873239,0,1
2024-07-14,DE,2762,95,22,61742.48343100264,0,1
2024-07-15,DE,3536,126,26,69882.39447419195,0,1
2024-07-16,DE,3823,117,14,35611.18887360612,0,1
2024-07-17,DE,4081,150,27,64276.88517987898,0,1
2024-07-18,DE,4380,152,32,96348.85979362187,0,1
2024-07-19,DE,4336,149,23,70167.56708481004,0,1
2024-07-20,DE,3582,108,24,56930.04451616261,0,1
2024-07-21,DE,3309,116,17,43668.08311897312,0,1
2024-07-22,DE,3237,105,19,55545.70822801288,0,1
2024-07-23,DE,3546,133,19,44775.03936206275,1,1
2024-07-24,DE,4016,132,21,59326.91336617448,0,1
2024-07-25,DE,3390,109,17,44244.39279908945,0,1
2024-07-26,DE,3482,124,23,53846.61037018951,0,1
2024-07-27,DE,3938,141,18,60416.19577663757,0,1
2024-07-28,DE,3398,98,13,33869.54234440536,0,1
2024-07-29,DE,3851,115,11,31825.620008227404,0,1
2024-07-30,DE,3535,124,16,38031.468872698286,0,1
