date,geo,channel,spend,impressions,clicks,is_treatment_geo
2024-04-29,IE,paid_social,705.1668080540582,60502,1181,1
2024-04-30,IE,paid_social,740.868437085378,63565,1240,1
2024-05-01,IE,paid_social,742.8629879578908,63736,1244,1
2024-05-02,IE,paid_social,682.5252109742157,58559,1143,1
2024-05-03,IE,paid_social,1551.4679209802205,133114,2598,1
2024-05-04,IE,paid_social,853.5017588842428,73229,1429,1
2024-05-05,IE,paid_social,1022.0340645336178,87689,1711,1
2024-05-06,IE,paid_social,737.7835616094048,63301,1235,1
2024-05-07,IE,paid_social,849.4037913318606,72877,1422,1
2024-05-08,IE,paid_social,742.6099103579276,63715,1243,1
2024-05-09,IE,paid_social,415.54205633125963,35653,695,1
2024-05-10,IE,paid_social,556.828339261585,47775,932,1
2024-05-11,IE,paid_social,472.98859336600754,40581,792,1
2024-05-12,IE,paid_social,424.67242558091016,36436,711,1
2024-05-13,IE,paid_social,605.4013841376293,51942,1013,1
2024-05-14,IE,paid_social,1296.7159322546097,111256,2171,1
2024-05-15,IE,paid_social,895.6268596633557,76843,1500,1
2024-05-16,IE,paid_social,1253.1554569626462,107519,2098,1
2024-05-17,IE,paid_social,918.897630095777,78840,1539,1
2024-05-18,IE,paid_social,977.6590350121646,83882,1637,1
2024-05-19,IE,paid_social,619.558053876011,53157,1037,1
2024-05-20,IE,paid_social,979.7510050298845,84061,1640,1
2024-05-21,IE,paid_social,1097.338011752019,94150,1837,1
2024-05-22,IE,paid_social,771.6296910190673,66205,1292,1
2024-05-23,IE,paid_social,1021.1997752981816,87617,1710,1
2024-05-24,IE,paid_social,959.710977766018,82342,1607,1
2024-05-25,IE,paid_social,673.2857084318653,57767,1127,1
2024-05-26,IE,paid_social,582.2398086301581,49955,975,1
2024-05-27,IE,paid_social,607.3081135048299,52106,1017,1
2024-05-28,IE,paid_social,916.740186985454,78655,1535,1
2024-05-29,IE,paid_social,993.7928307690064,85266,1664,1
2024-05-30,IE,paid_social,699.3525154295521,60003,1171,1
2024-05-31,IE,paid_social,825.1321022668765,70795,1382,1
2024-06-01,IE,paid_social,921.308436469587,79047,1543,1
2024-06-02,IE,paid_social,947.9966479464791,81337,1587,1
2024-06-03,IE,paid_social,1306.5150828212022,112097,2188,1
2024-06-04,IE,paid_social,1279.4136730488513,109772,2142,1
2024-06-05,IE,paid_social,685.1271220995603,58783,1147,1
2024-06-06,IE,paid_social,1398.9347039863503,120027,2343,1
2024-06-07,IE,paid_social,705.8665384702581,60562,1182,1
2024-06-08,IE,paid_social,1052.168856688691,90275,1762,1
2024-06-09,IE,paid_social,812.6445625495496,69724,1361,1
2024-06-10,IE,paid_social,753.8477086875425,64679,1262,1
2024-06-11,IE,paid_social,539.3946165882362,46279,903,1
2024-06-12,IE,paid_social,864.3069216052869,74156,1447,1
2024-06-13,IE,paid_social,564.2147016097737,48409,945,1
2024-06-14,IE,paid_social,1073.7831951102337,92129,1798,1
2024-06-15,IE,paid_social,1200.8038026635904,103027,2011,1
2024-06-16,IE,paid_social,637.8623382009317,54727,1068,1
2024-06-17,IE,paid_social,920.7089799248212,78995,1542,1
2024-06-18,IE,paid_social,730.3273986197539,62661,1223,1
2024-06-19,IE,paid_social,760.5107731565674,65251,1273,1
2024-06-20,IE,paid_social,1084.5502659755125,93053,1816,1
2024-06-21,IE,paid_social,810.2224896978992,69516,1357,1
2024-06-22,IE,paid_social,1278.1205465088904,109661,2140,1
2024-06-23,IE,paid_social,696.6147083434518,59768,1166,1
2024-06-24,IE,paid_social,1119.2413501106284,96029,1874,1
2024-06-25,IE,paid_social,919.5443785373643,78895,1540,1
2024-06-26,IE,paid_social,1133.1808226738226,97225,1897,1
2024-06-27,IE,paid_social,770.3600612046024,66096,1290,1
2024-06-28,IE,paid_social,807.7261900503026,69302,1352,1
2024-06-29,IE,paid_social,760.2937082791751,65232,1273,1
2024-06-30,IE,paid_social,630.9089605391542,54131,1056,1
2024-07-01,IE,paid_social,1018.3867386315987,87376,1705,1
2024-07-02,IE,paid_social,1073.4921154565425,92104,1798,1
2024-07-03,IE,paid_social,1070.8000051944748,91873,1793,1
2024-07-04,IE,paid_social,1342.6661020544288,115199,2248,1
2024-07-05,IE,paid_social,1228.950886067103,105442,2058,1
2024-07-06,IE,paid_social,707.0207323974716,60661,1184,1
2024-07-07,IE,paid_social,885.1102516485037,75941,1482,1
2024-07-08,IE,paid_social,710.5106967846283,60961,1190,1
2024-07-09,IE,paid_social,900.6727999415907,77276,1508,1
2024-07-10,IE,paid_social,766.6544330038969,65778,1284,1
2024-07-11,IE,paid_social,1374.275343293371,117911,2301,1
2024-07-12,IE,paid_social,906.8119384337509,77803,1518,1
2024-07-13,IE,paid_social,738.777170617143,63386,1237,1
2024-07-14,IE,paid_social,1113.7308298052749,95556,1865,1
2024-07-15,IE,paid_social,460.7335443380756,39530,771,1
2024-07-16,IE,paid_social,509.1047670065855,43680,852,1
2024-07-17,IE,paid_social,1133.2000650783593,97227,1898,1
2024-07-18,IE,paid_social,888.0191668329809,76191,1487,1
2024-07-19,IE,paid_social,878.507606393942,75375,1471,1
2024-07-20,IE,paid_social,541.6681768709008,46474,907,1
2024-07-21,IE,paid_social,792.1510768192579,67965,1326,1
2024-07-22,IE,paid_social,1482.6329858409338,127208,2483,1
2024-07-23,IE,paid_social,1127.072052005406,96701,1887,1
2024-07-24,IE,paid_social,950.9712536238383,81592,1592,1
2024-07-25,IE,paid_social,772.1100307355912,66246,1293,1
2024-07-26,IE,paid_social,733.3471587792067,62920,1228,1
2024-07-27,IE,paid_social,432.62404483378873,37118,724,1
2024-07-28,IE,paid_social,856.9648341388968,73526,1435,1
2024-07-29,IE,paid_social,1072.0494465526915,91980,1795,1
2024-07-30,IE,paid_social,575.6093043046893,49386,964,1
2024-07-31,IE,paid_social,753.5303320079296,64652,1262,1
2024-08-01,IE,paid_social,770.3330264875044,66093,1290,1
2024-08-02,IE,paid_social,762.5378343753134,65424,1277,1
2024-08-03,IE,paid_social,972.5001379521364,83439,1628,1
2024-08-04,IE,paid_social,542.6561193235042,46559,908,1
2024-08-05,IE,paid_social,1225.9100893111097,105181,2053,1
2024-08-06,IE,paid_social,1348.209681364209,115675,2258,1
2024-08-07,IE,paid_social,1031.2306110009233,88478,1727,1
2024-08-08,IE,paid_social,531.8250795871216,45630,890,1
2024-08-09,IE,paid_social,755.9333760432785,64858,1266,1
2024-08-10,IE,paid_social,1353.038256904755,116089,2266,1
2024-08-11,IE,paid_social,446.8710286010655,38341,748,1
2024-08-12,IE,paid_social,936.4878041845886,80349,1568,1
2024-08-13,IE,paid_social,784.5051931119866,67309,1313,1
2024-08-14,IE,paid_social,1385.8882448984734,118907,2321,1
2024-08-15,IE,paid_social,881.7257915215448,75651,1476,1
2024-08-16,IE,paid_social,1118.8510465577926,95996,1873,1
2024-08-17,IE,paid_social,1122.3997198654388,96300,1879,1
2024-08-18,IE,paid_social,1626.6072129426284,139561,2724,1
2024-08-19,IE,paid_social,975.1773093656277,83669,1633,1
2024-08-20,IE,paid_social,1212.87133702175,104063,2031,1
2024-08-21,IE,paid_social,729.9684591120248,62630,1222,1
2024-08-22,IE,paid_social,1486.5731013074694,127546,2489,1
2024-08-23,IE,paid_social,807.5524311373047,69287,1352,1
2024-08-24,IE,paid_social,818.8363081196177,70255,1371,1
2024-08-25,IE,paid_social,966.6911382416638,82941,1619,1
2024-08-26,IE,paid_social,666.3635801727452,57173,1116,1
2024-08-27,IE,paid_social,1163.8735843320217,99859,1949,1
2024-08-28,IE,paid_social,1450.5635529122292,124456,2429,1
2024-08-29,IE,paid_social,1156.2467648812171,99204,1936,1
2024-08-30,IE,paid_social,640.3783302279412,54943,1072,1
2024-08-31,IE,paid_social,925.4024828055861,79398,1549,1
2024-09-01,IE,paid_social,1197.3625211394221,102732,2005,1
2024-09-02,IE,paid_social,610.089824730013,52345,1021,1
2024-09-03,IE,paid_social,807.9651495926785,69322,1353,1
2024-09-04,IE,paid_social,1414.10071341069,121328,2368,1
2024-09-05,IE,paid_social,1148.8764478130456,98572,1924,1
2024-09-06,IE,paid_social,1121.3655959262353,96212,1878,1
2024-09-07,IE,paid_social,1612.520735754824,138352,2700,1
2024-09-08,IE,paid_social,1109.0989445113535,95159,1857,1
2024-09-09,IE,paid_social,1240.973830278279,106474,2078,1
2024-09-10,IE,paid_social,2331.9547827680362,200079,3905,1
2024-09-11,IE,paid_social,1042.0566468376705,89407,1745,1
2024-09-12,IE,paid_social,851.9312631235687,73094,1426,1
2024-09-13,IE,paid_social,1126.345333479792,96639,1886,1
2024-09-14,IE,paid_social,1083.34943547917,92950,1814,1
2024-09-15,IE,paid_social,839.3502790443498,72015,1405,1
2024-09-16,IE,paid_social,773.0717689529747,66328,1294,1
2024-09-17,IE,paid_social,2084.3448160691437,178834,3491,1
2024-09-18,IE,paid_social,1212.3707659862519,104020,2030,1
2024-09-19,IE,paid_social,867.7234982510081,74449,1453,1
2024-09-20,IE,paid_social,1291.3080105212337,110792,2162,1
2024-09-21,IE,paid_social,929.2099596855537,79725,1556,1
2024-09-22,IE,paid_social,906.2376876155711,77754,1517,1
2024-09-23,IE,paid_social,1208.1909758480303,103661,2023,1
2024-09-24,IE,paid_social,760.310098697352,65233,1273,1
2024-09-25,IE,paid_social,1221.1550813104075,104773,2045,1
2024-09-26,IE,paid_social,1819.9064296478819,156146,3048,1
2024-09-27,IE,paid_social,1138.515165560125,97683,1906,1
2024-09-28,IE,paid_social,862.259244196654,73980,1444,1
2024-09-29,IE,paid_social,843.9716858366428,72411,1413,1
2024-09-30,IE,paid_social,920.1602704817528,78948,1541,1
2024-10-01,IE,paid_social,1016.7269354168999,87234,1702,1
2024-10-02,IE,paid_social,995.2868942192304,85394,1667,1
2024-10-03,IE,paid_social,1376.7490303018953,118123,2305,1
2024-10-04,IE,paid_social,615.0182312963254,52767,1030,1
2024-10-05,IE,paid_social,1219.5721456747126,104638,2042,1
2024-10-06,IE,paid_social,874.6258526375511,75042,1464,1
2024-10-07,IE,paid_social,1147.0955689451348,98419,1921,1
2024-10-08,IE,paid_social,796.2369320721516,68316,1333,1
2024-10-09,IE,paid_social,1604.927012394808,137701,2688,1
2024-10-10,IE,paid_social,1509.737100695282,129533,2528,1
2024-10-11,IE,paid_social,1307.1909591147523,112155,2189,1
2024-10-12,IE,paid_social,626.8855728984455,53786,1049,1
2024-10-13,IE,paid_social,1226.9201005502598,105268,2054,1
2024-10-14,IE,paid_social,1156.0941366335246,99191,1936,1
2024-10-15,IE,paid_social,696.4370861513564,59753,1166,1
2024-10-16,IE,paid_social,900.6914394979779,77278,1508,1
2024-10-17,IE,paid_social,966.935525523155,82962,1619,1
2024-10-18,IE,paid_social,956.9974037795424,82109,1602,1
2024-10-19,IE,paid_social,825.2428328196823,70804,1382,1
2024-10-20,IE,paid_social,865.0630227413333,74221,1448,1
2024-10-21,IE,paid_social,1278.1939519839173,109667,2140,1
2024-10-22,IE,paid_social,1261.2922199526347,108217,2112,1
2024-10-23,IE,paid_social,406.3401492466893,34863,680,1
2024-10-24,IE,paid_social,798.8549311002707,68540,1338,1
2024-10-25,IE,paid_social,782.1115005403888,67104,1309,1
2024-10-26,IE,paid_social,480.80265378573205,41252,805,1
2024-10-27,IE,paid_social,818.6272258344796,70237,1371,1
2024-10-28,IE,paid_social,1200.2010602897685,102976,2010,1
2024-10-29,IE,paid_social,660.0816571599895,56634,1105,1
2024-10-30,IE,paid_social,996.4094472806588,85490,1668,1
2024-10-31,IE,paid_social,675.6205405662749,57967,1131,1
2024-11-01,IE,paid_social,678.5541166037058,58219,1136,1
2024-11-02,IE,paid_social,1187.629663968215,101897,1989,1
2024-11-03,IE,paid_social,684.9469408094006,58767,1147,1
2024-11-04,IE,paid_social,962.9598252797304,82620,1612,1
2024-11-05,IE,paid_social,529.8857824579682,45463,887,1
2024-11-06,IE,paid_social,1527.5415914408238,131061,2558,1
2024-11-07,IE,paid_social,1033.6017710701842,88681,1731,1
2024-11-08,IE,paid_social,778.2125177684694,66769,1303,1
2024-11-09,IE,paid_social,922.6016189491233,79158,1545,1
2024-11-10,IE,paid_social,537.2739568302335,46097,899,1
2024-11-11,IE,paid_social,1178.150132928329,101084,1973,1
2024-11-12,IE,paid_social,817.2024115117216,70115,1368,1
2024-11-13,IE,paid_social,856.4762067141755,73484,1434,1
2024-11-14,IE,paid_social,760.821362145946,65277,1274,1
2024-11-15,IE,paid_social,696.1166237357016,59726,1165,1
2024-11-16,IE,paid_social,953.8937330837708,81843,1597,1
2024-11-17,IE,paid_social,856.5489644948598,73491,1434,1
2024-11-18,IE,paid_social,1015.4444478609261,87124,1700,1
2024-11-19,IE,paid_social,892.6013262004767,76584,1495,1
2024-11-20,IE,paid_social,1046.9766921074468,89829,1753,1
2024-11-21,IE,paid_social,776.4905816323684,66622,1300,1
2024-11-22,IE,paid_social,1529.084573730015,131193,2561,1
2024-11-23,IE,paid_social,506.246642596116,43435,847,1
2024-11-24,IE,paid_social,1134.9229212524708,97375,1900,1
2024-11-25,IE,paid_social,1240.9174721550157,106469,2078,1
2024-11-26,IE,paid_social,704.8592132498322,60476,1180,1
2024-11-27,IE,paid_social,1692.8395632556694,145243,2835,1
2024-11-28,IE,paid_social,1153.780753576164,98993,1932,1
2024-11-29,IE,paid_social,1074.9382787693412,92228,1800,1
2024-11-30,IE,paid_social,791.4690024090912,67907,1325,1
2024-12-01,IE,paid_social,750.2708254279389,64372,1256,1
2024-12-02,IE,paid_social,797.8796121779102,68457,1336,1
2024-12-03,IE,paid_social,998.1974655299141,85644,1671,1
2024-12-04,IE,paid_social,1342.5125290070164,115186,2248,1
2024-12-05,IE,paid_social,918.5810500903978,78813,1538,1
2024-12-06,IE,paid_social,634.5368656934428,54442,1062,1
2024-12-07,IE,paid_social,989.1876795026124,84871,1656,1
2024-12-08,IE,paid_social,1031.923458542134,88537,1728,1
2024-12-09,IE,paid_social,1016.2725638571779,87195,1702,1
2024-12-10,IE,paid_social,1102.5073178994094,94594,1846,1
2024-12-11,IE,paid_social,840.5917646051919,72121,1407,1
2024-12-12,IE,paid_social,673.1345226661205,57754,1127,1
2024-12-13,IE,paid_social,642.2678582248975,55105,1075,1
2024-12-14,IE,paid_social,496.7638655243457,42621,832,1
2024-12-15,IE,paid_social,852.0141864502662,73101,1427,1
2024-12-16,IE,paid_social,826.5220010146152,70914,1384,1
2024-12-17,IE,paid_social,791.0854531708118,67874,1325,1
2024-12-18,IE,paid_social,396.3876835086851,34009,663,1
2024-12-19,IE,paid_social,615.7329027334317,52829,1031,1
2024-12-20,IE,paid_social,1120.9535480962222,96176,1877,1
2024-12-21,IE,paid_social,651.9378420303136,55935,1091,1
2024-12-22,IE,paid_social,882.0275011518504,75677,1477,1
2024-12-23,IE,paid_social,573.1802704290278,49178,960,1
2024-12-24,IE,paid_social,1338.6810083876371,114857,2242,1
2024-12-25,IE,paid_social,870.9967601088704,74730,1458,1
2024-12-26,IE,paid_social,946.9757375903527,81249,1586,1
2024-12-27,IE,paid_social,1570.7648473466813,134770,2630,1
2024-12-28,IE,paid_social,1200.685270165406,103017,2011,1
2024-12-29,IE,paid_social,731.7355602919131,62782,1225,1
2024-12-30,IE,paid_social,716.5804650860515,61481,1200,1
2024-12-31,IE,paid_social,816.8454814633454,70084,1368,1
2024-01-01,IE,video,620.8934516243846,42513,385,1
2024-01-02,IE,video,1290.820785421356,88384,802,1
2024-01-03,IE,video,704.8041659942519,48259,438,1
2024-01-04,IE,video,1090.615372298003,74676,677,1
2024-01-05,IE,video,685.8748015101154,46962,426,1
2024-01-06,IE,video,779.1624255371329,53350,484,1
2024-01-07,IE,video,493.1988983032436,33770,306,1
2024-01-08,IE,video,504.76131758545375,34561,313,1
2024-01-09,IE,video,771.137181261446,52801,479,1
2024-01-10,IE,video,906.2425410166837,62051,563,1
2024-01-11,IE,video,669.0642188590004,45811,415,1
2024-01-12,IE,video,432.8778271494106,29639,269,1
2024-01-13,IE,video,406.5545955022419,27837,252,1
2024-01-14,IE,video,405.1289612773195,27739,251,1
2024-01-15,IE,video,390.8031848902493,26758,242,1
2024-01-16,IE,video,699.1074970966606,47869,434,1
2024-01-17,IE,video,941.5470927702353,64469,585,1
2024-01-18,IE,video,659.0845369564789,45128,409,1
2024-01-19,IE,video,329.55047721188214,22564,204,1
2024-01-20,IE,video,564.0695953609794,38622,350,1
2024-01-21,IE,video,577.217943108269,39523,358,1
2024-01-22,IE,video,1152.8793923856508,78939,716,1
2024-01-23,IE,video,450.8569030973826,30870,280,1
2024-01-24,IE,video,615.9232360182287,42173,382,1
2024-01-25,IE,video,1066.6167240591406,73033,662,1
2024-01-26,IE,video,703.9023246944632,48197,437,1
2024-01-27,IE,video,696.6744506385935,47702,432,1
2024-01-28,IE,video,623.8358508990194,42715,387,1
2024-01-29,IE,video,703.1163986244188,48143,436,1
2024-01-30,IE,video,842.9260950840237,57716,523,1
2024-01-31,IE,video,547.7702232358862,37506,340,1
2024-02-01,IE,video,845.9536994878829,57923,525,1
2024-02-02,IE,video,422.5064964514998,28929,262,1
2024-02-03,IE,video,652.3189315862089,44665,405,1
2024-02-04,IE,video,635.1435914898492,43489,394,1
2024-02-05,IE,video,539.4640769886211,36938,335,1
2024-02-06,IE,video,673.7079710522958,46129,418,1
2024-02-07,IE,video,577.2069252850519,39522,358,1
2024-02-08,IE,video,490.06197159730374,33555,304,1
2024-02-09,IE,video,562.0740146972424,38486,349,1
2024-02-10,IE,video,436.7992690046355,29908,271,1
2024-02-11,IE,video,661.2863292221897,45279,411,1
2024-02-12,IE,video,464.5709646745029,31809,288,1
2024-02-13,IE,video,827.577023914505,56665,514,1
2024-02-14,IE,video,493.5864044842368,33796,306,1
2024-02-15,IE,video,564.5594265322525,38656,350,1
2024-02-16,IE,video,521.0034758995217,35673,323,1
2024-02-17,IE,video,862.324502547301,59044,535,1
2024-02-18,IE,video,662.6750946236511,45374,411,1
2024-02-19,IE,video,604.1682971052248,41368,375,1
2024-02-20,IE,video,779.6070886289268,53381,484,1
2024-02-21,IE,video,380.88527351202066,26079,236,1
2024-02-22,IE,video,653.6230585201395,44754,406,1
2024-02-23,IE,video,1085.6667978160158,74337,674,1
2024-02-24,IE,video,617.4805627025446,42279,383,1
2024-02-25,IE,video,615.7366274755001,42160,382,1
2024-02-26,IE,video,747.4102324804383,51176,464,1
2024-02-27,IE,video,871.2405232862734,59655,541,1
2024-02-28,IE,video,392.76889820906825,26893,244,1
2024-02-29,IE,video,413.0451100813888,28281,256,1
2024-03-01,IE,video,658.2121061327726,45068,409,1
2024-03-02,IE,video,487.0784174012627,33351,302,1
2024-03-03,IE,video,872.3325408183138,59730,542,1
2024-03-04,IE,video,586.9205328762399,40187,364,1
2024-03-05,IE,video,394.4451172127485,27008,245,1
2024-03-06,IE,video,481.770649997111,32987,299,1
2024-03-07,IE,video,306.34102487552826,20975,190,1
2024-03-08,IE,video,581.1974342913998,39795,361,1
2024-03-09,IE,video,564.4450370768999,38648,350,1
2024-03-10,IE,video,536.4396531155653,36730,333,1
2024-03-11,IE,video,867.1607702070366,59375,538,1
2024-03-12,IE,video,948.3599942728877,64935,589,1
2024-03-13,IE,video,655.1100973731648,44856,407,1
2024-03-14,IE,video,363.90542060921706,24917,226,1
2024-03-15,IE,video,737.6611037798616,50508,458,1
2024-03-16,IE,video,695.1248243307064,47596,432,1
2024-03-17,IE,video,658.8087444950911,45109,409,1
2024-03-18,IE,video,843.8312984239838,57778,524,1
2024-03-19,IE,video,489.3102516455545,33503,304,1
2024-03-20,IE,video,1205.8784395023504,82568,749,1
2024-03-21,IE,video,505.7125659469266,34626,314,1
2024-03-22,IE,video,765.4225905389204,52409,475,1
2024-03-23,IE,video,370.97445818445067,25401,230,1
2024-03-24,IE,video,465.60122131090515,31880,289,1
2024-03-25,IE,video,980.1655466089265,67113,609,1
2024-03-26,IE,video,630.2374582966235,43153,391,1
2024-03-27,IE,video,869.3018316123436,59522,540,1
2024-03-28,IE,video,706.9470266311566,48405,439,1
2024-03-29,IE,video,602.6022641214674,41261,374,1
2024-03-30,IE,video,871.7203385436131,59688,541,1
2024-03-31,IE,video,565.4032317100108,38714,351,1
2024-04-01,IE,video,389.37060077535546,26660,241,1
2024-04-02,IE,video,541.4449455447315,37073,336,1
